wavelength [nm], crossSection 10^-19 [cm2]
399.76731555753554, 5.725241737624476
399.75998468819864, 5.682118631837206
399.75265381886186, 5.638995526049934
399.74532294952496, 5.595872420262664
399.73799208018806, 5.552749314475392
399.73066121085117, 5.509626208688122
399.72333034151427, 5.466503102900851
399.6885087121641, 5.261668350411314
400.85106240783784, 6.027103478135372
400.7386557446723, 5.973199595901283
400.4252610805206, 5.951638043007648
401.376441376981, 6.081007360369461
401.03922138748453, 5.919295713667195
401.03189051814763, 5.876172607879925
401.63668723844035, 5.789926396305383
401.62935636910345, 5.746803290518111
401.62202549976655, 5.703680184730841
401.61469463042965, 5.66055707894357
401.91526027324176, 5.60665319670948
401.907929403905, 5.56353009092221
401.9005985345681, 5.520406985134939
401.8932676652312, 5.477283879347668
401.8859367958943, 5.434160773560397
401.8786059265574, 5.391037667773126
401.5652112624057, 5.369476114879491
402.1791715693695, 5.337133785539038
402.1736734173668, 5.3047914561985845
402.1626771133615, 5.2401067975176785
402.1461826573535, 5.143079809496319
402.44033378949587, 5.051443209698368
403.05337773779263, 5.013710492134507
403.04787958578993, 4.981368162794054
403.8493879666223, 5.444941550007215
403.7369813034568, 5.391037667773126
403.7296504341199, 5.347914561985856
403.722319564783, 5.3047914561985845
403.7149886954462, 5.261668350411314
403.7076578261093, 5.218545244624043
403.7003269567724, 5.1754221388367725
403.6929960874355, 5.1322990330495015
403.6856652180986, 5.089175927262231
403.6792507074289, 5.051443209698368
405.1286246659081, 5.682118631837206
405.01621800274256, 5.628214749603116
405.0088871334058, 5.585091643815845
405.0015562640689, 5.541968538028575
404.994225394732, 5.498845432241303
404.9868945253951, 5.455722326454033
404.6734998612434, 5.434160773560397
405.3900923389235, 6.005541925241737
405.38276146958674, 5.962418819454466
405.37543060024984, 5.919295713667195
405.36809973091295, 5.876172607879925
405.36076886157605, 5.833049502092653
405.35343799223915, 5.789926396305383
405.34610712290225, 5.746803290518111
405.7004324741848, 5.401818444219945
405.5880258110193, 5.347914561985856
405.5806949416824, 5.3047914561985845
405.5733640723456, 5.261668350411314
405.2599694081939, 5.2401067975176785
405.9472384085266, 5.638995526049934
405.9399075391897, 5.595872420262664
405.9325766698528, 5.552749314475392
405.9252458005159, 5.509626208688122
405.917914931179, 5.466503102900851
406.5098826301322, 5.3047914561985845
406.4988863261269, 5.2401067975176785
406.4860573047873, 5.164641362389954
406.4787264354504, 5.121518256602684
406.47139556611353, 5.078395150815412
406.46406469677675, 5.035272045028142
406.45673382743985, 4.992148939240871
406.7600485462532, 4.954416221677009
406.44207208876605, 4.905902727666329
406.43474121942916, 4.862779621879058
406.42741035009226, 4.819656516091787
406.42007948075536, 4.776533410304516
406.8220554827277, 4.71184875162361
407.0175453317112, 4.647164092942704
407.0120471797086, 4.614821763602251
408.255240438088, 5.854611054986289
408.14283377492245, 5.8007071727522
408.13550290558555, 5.757584066964929
408.12817203624877, 5.714460961177658
408.1208411669119, 5.671337855390387
408.113510297575, 5.628214749603116
408.1061794282381, 5.585091643815845
408.0988485589012, 5.541968538028575
408.0915176895643, 5.498845432241303
408.0841868202274, 5.455722326454033
408.0768559508906, 5.4125992206667615
408.0695250815537, 5.369476114879491
408.0621942122168, 5.32635300909222
408.0548633428799, 5.2832299033049495
408.047532473543, 5.2401067975176785
408.0402016042061, 5.1969836917304075
408.0328707348692, 5.153860585943137
408.02553986553244, 5.110737480155866
408.01820899619554, 5.0676143743685955
408.01087812685864, 5.024491268581324
408.00354725752175, 4.981368162794054
407.99621638818485, 4.938245057006782
407.98888551884795, 4.895121951219512
407.98155464951105, 4.851998845432241
407.97422378017427, 4.80887573964497
407.9668929108374, 4.765752633857699
407.6534982466857, 4.744191080964063
408.90035693973357, 6.005541925241737
408.78795027656804, 5.951638043007648
408.78061940723114, 5.908514937220377
409.1471628740752, 6.2427190070717264
409.1398320047383, 6.1995959012844555
409.4403976475505, 6.145692019050367
409.43306677821363, 6.102568913263096
409.42573590887673, 6.059445807475825
409.494157356021, 5.854611054986289
409.38175069285546, 5.8007071727522
409.37441982351856, 5.757584066964929
409.36708895418167, 5.714460961177658
409.3606744435119, 5.6767282436137965
410.1319429883297, 5.962418819454466
410.01953632516415, 5.908514937220377
410.6710673374795, 6.097178525039688
410.66098739214124, 6.03788425458219
410.32010196797626, 5.854611054986289
410.31277109863936, 5.811487949199018
410.6160858174528, 5.773755231635156
410.29810935996557, 5.725241737624476
410.29077849062867, 5.682118631837206
410.2834476212919, 5.638995526049934
410.276116751955, 5.595872420262664
410.2706185999523, 5.56353009092221
410.9945419469693, 6.17803434839082
410.9872110776324, 6.1349112426035495
411.7771122486814, 5.315572232645403
411.74778877133394, 5.143079809496319
411.74045790199705, 5.099956703709048
412.46987940101667, 5.746803290518111
412.4625485316798, 5.703680184730841
412.455217662343, 5.66055707894357
412.4478867930061, 5.617433973156299
412.4405559236692, 5.574310867369028
412.4332250543323, 5.531187761581757
412.4258941849954, 5.488064655794486
412.4185633156585, 5.444941550007215
412.4112324463216, 5.401818444219945
412.4039015769847, 5.358695338432673
412.389239838311, 5.272449126858131
412.38190896897413, 5.229326021070861
412.37457809963723, 5.18620291528359
412.35258549162654, 5.056833597921777
412.34525462228976, 5.013710492134507
412.33792375295286, 4.970587386347235
412.33242560095016, 4.938245057006782
412.7062999371311, 5.315572232645403
412.67697645978365, 5.143079809496319
412.66964559044675, 5.099956703709048
413.75278153497095, 6.005541925241737
413.74545066563405, 5.962418819454466
413.73811979629716, 5.919295713667195
413.73078892696026, 5.876172607879925
413.72345805762336, 5.833049502092653
413.7161271882866, 5.789926396305383
413.7087963189497, 5.746803290518111
413.68588735227195, 5.61204358493289
414.1798046738443, 6.69551161783807
414.1724738045074, 6.6523885120508
414.1651429351705, 6.609265406263529
414.1578120658337, 6.566142300476258
414.1504811964968, 6.523019194688987
414.1431503271599, 6.479896088901716
414.135819457823, 6.436772983114445
414.1284885884861, 6.393649877327174
414.1211577191492, 6.350526771539904
414.1138268498123, 6.3074036657526324
414.10649598047553, 6.264280559965362
414.09916511113863, 6.221157454178091
414.09183424180173, 6.17803434839082
414.08450337246484, 6.1349112426035495
414.07717250312794, 6.0917881368162785
414.06984163379104, 6.0486650310290075
414.011194679096, 5.703680184730841
414.0038638097592, 5.66055707894357
413.9892020710854, 5.574310867369028
414.29251678989885, 5.536578149805166
414.9018953035271, 5.477283879347668
414.8945644341902, 5.434160773560397
414.8872335648533, 5.391037667773126
414.8799026955164, 5.347914561985856
414.8725718261795, 5.3047914561985845
414.86524095684274, 5.261668350411314
414.55184629269104, 5.2401067975176785
415.5787789056325, 5.207764468177226
415.46637224246695, 5.153860585943137
415.45904137313016, 5.110737480155866
415.45171050379327, 5.0676143743685955
415.44437963445637, 5.024491268581324
415.43704876511947, 4.981368162794054
415.4297178957826, 4.938245057006782
415.4223870264457, 4.895121951219512
415.4168888744431, 4.862779621879058
416.6484749230391, 4.819656516091787
416.64206041236935, 4.7819237985279255
416.63472954303245, 4.7388006927406545
416.6264823150285, 4.690287198729974
416.6191514456916, 4.647164092942704
416.6118205763547, 4.604040987155432
416.2965931948688, 4.57169865781498
417.29634050068603, 4.986758551017462
417.5996552194995, 4.9490258334536
417.5923243501626, 4.905902727666329
417.5849934808257, 4.862779621879058
417.5776626114888, 4.819656516091787
417.5703317421519, 4.776533410304516
417.5630008728151, 4.733410304517246
417.5556700034782, 4.690287198729974
417.5501718514755, 4.657944869389522
418.56366453729936, 5.153860585943137
418.24477172114496, 5.099956703709048
418.23744085180806, 5.056833597921777
418.2301099824713, 5.013710492134507
419.2961405652094, 5.211358060326164
419.52034298576234, 5.315572232645403
419.51301211642544, 5.272449126858131
420.57843179338556, 5.466503102900851
420.4669414888872, 5.417989608890171
420.15079774873413, 5.380256891326309
420.14529959673155, 5.347914561985856
421.1056434798629, 5.531187761581757
421.7324328081663, 5.574310867369028
421.7177710694925, 5.488064655794486
421.71044020015563, 5.444941550007215
421.7040256894859, 5.407208832443353
422.46979608230095, 5.66055707894357
422.3573894191354, 5.60665319670948
422.44780347429025, 5.531187761581757
422.3179859964497, 5.374866503102901
422.95302255275703, 5.466503102900851
422.94569168342014, 5.42337999711358
423.71237843490235, 5.682118631837206
423.5999717717368, 5.628214749603116
423.59264090240003, 5.585091643815845
423.58531003306314, 5.541968538028575
423.57797916372624, 5.498845432241303
423.56148470771825, 5.401818444219945
424.26249908805744, 5.881562996103333
424.2469209907166, 5.789926396305383
424.2395901213797, 5.746803290518111
423.87854480653834, 5.444941550007215
424.93785542571766, 6.210376677731274
424.9305245563809, 6.167253571944002
424.923193687044, 6.124130466156732
424.9158628177071, 6.081007360369461
424.90944830703734, 6.043274642805599
424.5933045668843, 6.005541925241737
424.5859736975474, 5.962418819454466
424.5786428282105, 5.919295713667195
424.5639810895367, 5.833049502092653
424.5419884815261, 5.703680184730841
424.5346576121892, 5.66055707894357
425.45284899663363, 5.595872420262664
425.44551812729674, 5.552749314475392
425.439103616627, 5.515016596911531
426.1535579240839, 5.466503102900851
426.04115126091835, 5.4125992206667615
426.03382039158146, 5.369476114879491
426.02648952224456, 5.32635300909222
425.71126214075866, 5.294010679751767
425.70393127142177, 5.250887573964496
426.00632963156806, 5.207764468177226
425.9989987622313, 5.164641362389954
425.9898351755602, 5.110737480155866
425.6746077940743, 5.078395150815412
425.9751734368864, 5.024491268581324
425.96875892621665, 4.986758551017462
425.9605116982126, 4.938245057006782
425.95409718754286, 4.900512339442921
425.6379534473899, 4.862779621879058
425.94126816620326, 4.8250469043151964
425.9330209381993, 4.776533410304516
425.9256900688624, 4.733410304517246
425.9192755581927, 4.6956775869533836
426.7913435563926, 5.574310867369028
426.67893689322705, 5.520406985134939
426.53048678915513, 4.647164092942704
426.52315591981824, 4.604040987155432
426.51582505048145, 4.560917881368162
426.20059766899544, 4.528575552027709
427.3924748420168, 5.466503102900851
427.28006817885125, 5.4125992206667615
427.27273730951435, 5.369476114879491
427.26540644017746, 5.32635300909222
427.25807557084056, 5.2832299033049495
427.2507447015038, 5.2401067975176785
427.2434138321669, 5.1969836917304075
427.23608296283, 5.153860585943137
427.2287520934931, 5.110737480155866
427.2214212241562, 5.0676143743685955
427.2140903548193, 5.024491268581324
427.2067594854824, 4.981368162794054
427.1994286161456, 4.938245057006782
427.1920977468087, 4.895121951219512
427.1847668774718, 4.851998845432241
427.1774360081349, 4.80887573964497
427.170105138798, 4.765752633857699
427.1627742694611, 4.722629528070428
427.1554434001242, 4.679506422283158
427.9856643525261, 5.919295713667195
427.9783334831892, 5.876172607879925
427.9710026138523, 5.833049502092653
427.9636717445155, 5.789926396305383
427.9563408751786, 5.746803290518111
427.9490100058417, 5.703680184730841
427.94167913650483, 5.66055707894357
427.93434826716793, 5.617433973156299
427.92701739783104, 5.574310867369028
427.91968652849414, 5.531187761581757
427.45600904293644, 4.625602540049068
427.44867817359955, 4.582479434261797
428.22208488864055, 5.488064655794486
428.21475401930365, 5.444941550007215
428.20742314996676, 5.401818444219945
428.50798879277886, 5.347914561985856
429.12011638240847, 5.3047914561985845
429.1109527957374, 5.250887573964496
428.7938926969173, 5.207764468177226
429.0962910570637, 5.164641362389954
429.08987654639384, 5.126908644826092
429.0816293183899, 5.078395150815412
429.07521480772016, 5.040662433251551
428.7590710675671, 5.002929715687689
428.7517401982302, 4.959806609900418
429.0431422543712, 4.851998845432241
429.03031323303173, 4.776533410304516
429.6680988653404, 4.884341174772693
429.64244082266134, 4.733410304517246
429.63510995332445, 4.690287198729974
429.62777908398755, 4.647164092942704
429.62044821465065, 4.604040987155432
429.61311734531375, 4.560917881368162
429.60578647597686, 4.517794775580891
429.59845560663996, 4.47467166979362
429.59112473730306, 4.4315485640063494
429.5837938679663, 4.3884254582190785
429.5764629986294, 4.3453023524318075
429.5691321292925, 4.3021792466445365
430.41218210303384, 5.617433973156299
430.4057675923641, 5.579701255592436
430.4677745288385, 5.337133785539038
430.355367865673, 5.2832299033049495
430.0401404841871, 5.250887573964496
430.0254787455134, 5.164641362389954
430.0181478761765, 5.121518256602684
430.0108170068396, 5.078395150815412
430.0053188548369, 5.04605282147496
429.9723299428209, 4.851998845432241
429.95950092148144, 4.776533410304516
430.7732274178752, 5.919295713667195
430.7658965485383, 5.876172607879925
430.7585656792014, 5.833049502092653
430.7512348098646, 5.789926396305383
430.74390394052773, 5.746803290518111
431.04630230067403, 5.703680184730841
431.03897143133725, 5.66055707894357
431.01697882332655, 5.531187761581757
431.00964795398966, 5.488064655794486
431.00231708465276, 5.444941550007215
430.99498621531586, 5.401818444219945
430.929008391284, 5.013710492134507
430.9235102392813, 4.981368162794054
431.7543420974612, 5.617433973156299
431.64193543429576, 5.56353009092221
431.7103568814399, 5.358695338432673
431.5979502182744, 5.3047914561985845
431.5906193489376, 5.261668350411314
431.5832884796007, 5.218545244624043
431.5759576102638, 5.1754221388367725
431.5686267409269, 5.1322990330495015
431.56129587159, 5.089175927262231
431.5539650022531, 5.04605282147496
431.94250107710786, 5.509626208688122
431.93517020777097, 5.466503102900851
431.92783933843407, 5.42337999711358
432.26750295104296, 4.992148939240871
431.8490324930626, 4.959806609900418
432.9272811913622, 5.229326021070861
432.8148745281967, 5.1754221388367725
432.90528858335153, 5.099956703709048
432.792881920186, 5.04605282147496
432.87596510600406, 4.927464280559965
432.76355844283853, 4.873560398325877
432.75622757350163, 4.830437292538605
432.74889670416474, 4.787314186751335
432.74156583482784, 4.744191080964063
432.73423496549094, 4.701067975176793
432.72690409615416, 4.657944869389522
432.71957322681726, 4.614821763602251
432.71224235748036, 4.57169865781498
432.70491148814347, 4.528575552027709
432.69758061880657, 4.485452446240438
433.0934475629982, 4.992148939240871
434.14359459550644, 5.703680184730841
434.13626372616955, 5.66055707894357
434.12893285683265, 5.617433973156299
434.12160198749575, 5.574310867369028
434.11427111815885, 5.531187761581757
434.10694024882207, 5.488064655794486
434.0996093794852, 5.444941550007215
433.7825492806651, 5.401818444219945
433.7752184113282, 5.358695338432673
433.7678875419913, 5.315572232645403
433.7623893899886, 5.2832299033049495
434.8162018571653, 6.016322701688554
434.497309041011, 5.962418819454466
434.7978746838231, 5.908514937220377
434.7905438144862, 5.865391831433106
434.7841293038165, 5.827659113869244
434.77588207581243, 5.779145619858564
434.76855120647565, 5.736022514071294
435.270715756052, 6.868004040987154
435.26338488671513, 6.824880935199883
435.25605401737823, 6.781757829412612
435.25055586537553, 6.74941550007216
435.24139227870444, 6.69551161783807
435.22123238802806, 6.576923076923076
435.06911684928775, 5.682118631837206
435.8095346523128, 6.393649877327174
435.8022037829759, 6.350526771539904
435.794872913639, 6.3074036657526324
435.7875420443021, 6.264280559965362
435.7802111749652, 6.221157454178091
435.7728803056283, 6.17803434839082
435.7655494362914, 6.1349112426035495
435.7582185669546, 6.0917881368162785
435.7508876976177, 6.0486650310290075
436.6058503340315, 5.61204358493289
436.59210495402476, 5.531187761581757
436.584774084688, 5.488064655794486
436.5774432153511, 5.444941550007215
436.5701123460142, 5.401818444219945
436.5627814766773, 5.358695338432673
436.5554506073404, 5.315572232645403
436.5481197380035, 5.272449126858131
436.5407888686666, 5.229326021070861
436.5334579993298, 5.18620291528359
436.5261271299929, 5.143079809496319
436.518796260656, 5.099956703709048
436.5114653913191, 5.056833597921777
436.5059672393164, 5.024491268581324
436.4986363699795, 4.981368162794054
437.8389636470728, 4.970587386347235
437.72655698390724, 4.916683504113147
437.71922611457035, 4.873560398325877
437.71189524523345, 4.830437292538605
437.70456437589655, 4.787314186751335
437.69723350655966, 4.744191080964063
437.68990263722276, 4.701067975176793
437.682571767886, 4.657944869389522
437.6752408985491, 4.614821763602251
437.3600135170632, 4.582479434261797
437.3526826477263, 4.539356328474527
437.3453517783894, 4.4962332226872554
437.3380209090525, 4.453110116899985
437.64133562786594, 4.415377399336123
437.3233591703787, 4.366863905325443
437.3160283010418, 4.3237407995381725
437.3086974317049, 4.2806176937509015
437.3031992797023, 4.248275364410448
438.1297547974357, 5.466503102900851
438.1224239280988, 5.42337999711358
438.1150930587619, 5.380256891326309
438.1077621894251, 5.337133785539038
438.1004313200882, 5.294010679751767
438.0931004507513, 5.250887573964496
438.0857695814144, 5.207764468177226
438.3881679415608, 5.164641362389954
438.0711078427406, 5.121518256602684
438.37350620288703, 5.078395150815412
438.3670916922173, 5.040662433251551
438.2268888161494, 4.215933035069995
438.21955794681253, 4.1728099292827245
438.21222707747563, 4.129686823495453
438.20489620813873, 4.086563717708183
437.88783610931864, 4.043440611920912
437.88050523998174, 4.000317506133641
437.87500708797904, 3.9679751767931877
438.7547114084048, 5.498845432241303
438.6704064110306, 5.002929715687689
438.65391195502264, 4.905902727666329
438.64658108568585, 4.862779621879058
438.63191934701206, 4.776533410304516
438.62458847767516, 4.733410304517246
438.61725760833826, 4.690287198729974
438.60992673900137, 4.647164092942704
438.60259586966447, 4.604040987155432
438.5952650003277, 4.560917881368162
438.5879341309908, 4.517794775580891
438.5806032616539, 4.47467166979362
438.573272392317, 4.4315485640063494
438.5659415229801, 4.3884254582190785
438.5586106536432, 4.3453023524318075
438.5512797843063, 4.3021792466445365
438.5439489149695, 4.2590561408572665
439.85250909160277, 6.490676865348534
439.8451782222659, 6.447553759561263
439.837847352929, 6.404430653773993
439.8305164835921, 6.361307547986721
439.8231856142553, 6.318184442199451
439.8158547449184, 6.27506133641218
439.8085238755815, 6.231938230624909
439.8011930062446, 6.188815124837638
439.7938621369077, 6.145692019050367
439.7865312675708, 6.102568913263096
439.7792003982339, 6.059445807475825
439.7718695288971, 6.016322701688554
439.76453865956023, 5.973199595901283
439.75720779022333, 5.930076490114013
439.74987692088644, 5.886953384326741
439.74254605154954, 5.843830278539471
439.73521518221264, 5.8007071727522
439.72788431287574, 5.757584066964929
439.72055344353896, 5.714460961177658
439.71322257420206, 5.671337855390387
439.39982791005036, 5.649776302496752
440.6075886333016, 5.466503102900851
440.5984250466305, 5.4125992206667615
440.5892614599594, 5.358695338432673
440.5819305906225, 5.315572232645403
440.5745997212856, 5.272449126858131
440.5672688519487, 5.229326021070861
440.5599379826119, 5.18620291528359
440.55260711327503, 5.143079809496319
440.54527624393813, 5.099956703709048
440.53794537460124, 5.056833597921777
440.53061450526434, 5.013710492134507
440.52328363592744, 4.970587386347235
440.51595276659054, 4.927464280559965
440.50862189725376, 4.884341174772693
440.50129102791686, 4.841218068985423
440.49396015857997, 4.798094963198152
440.48662928924307, 4.754971857410881
440.4792984199062, 4.71184875162361
440.4719675505693, 4.668725645836339
440.4664693985667, 4.636383316495886
441.3883262176795, 4.593260210708616
441.3809953483426, 4.550137104921344
441.3736644790057, 4.507013999134074
441.3663336096688, 4.463890893346802
441.3590027403319, 4.420767787559532
441.351671870995, 4.377644681772261
441.3443410016582, 4.33452157598499
441.3370101323213, 4.291398470197719
441.3296792629844, 4.248275364410448
441.32234839364753, 4.205152258623178
441.31501752431063, 4.162029152835906
441.30768665497374, 4.118906047048636
441.30035578563684, 4.075782941261364
441.29302491630006, 4.032659835474094
440.97963025214835, 4.011098282580458
442.51911281289347, 3.9571944003463697
442.51178194355657, 3.9140712945590987
442.5044510742197, 3.870948188771828
442.4971202048828, 3.827825082984557
442.4897893355459, 3.784701977197286
442.4842911835432, 3.7523596478568333
443.1972182265549, 4.3021792466445365
443.189887357218, 4.2590561408572665
443.18255648788113, 4.215933035069995
443.17522561854423, 4.1728099292827245
443.16789474920733, 4.129686823495453
443.16056387987055, 4.086563717708183
443.15323301053365, 4.043440611920912
443.14590214119676, 4.000317506133641
443.9822321513793, 4.668725645836339
443.8698254882138, 4.614821763602251
443.5564308240621, 4.593260210708616
444.1997146083735, 4.733410304517246
444.1703911310259, 4.560917881368162
444.163060261689, 4.517794775580891
444.1557293923521, 4.47467166979362
444.1483985230152, 4.4315485640063494
444.1410676536784, 4.3884254582190785
444.1337367843415, 4.3453023524318075
445.34882837692965, 6.027103478135372
445.02810284344105, 5.962418819454466
445.02077197410415, 5.919295713667195
445.01344110476725, 5.876172607879925
445.00611023543036, 5.833049502092653
444.9987793660936, 5.789926396305383
444.9566268674065, 5.541968538028575
444.9401324113985, 5.444941550007215
444.9328015420616, 5.401818444219945
444.9254706727247, 5.358695338432673
444.9181398033878, 5.315572232645403
444.9108089340509, 5.272449126858131
444.903478064714, 5.229326021070861
444.89614719537724, 5.18620291528359
444.88881632604034, 5.143079809496319
444.88148545670344, 5.099956703709048
444.87415458736655, 5.056833597921777
444.86682371802965, 5.013710492134507
444.85949284869275, 4.970587386347235
444.85216197935586, 4.927464280559965
444.8448311100191, 4.884341174772693
444.8375002406822, 4.841218068985423
444.8301693713453, 4.798094963198152
444.8246712193426, 4.765752633857699
445.709873691771, 6.328965218646268
445.7025428224341, 6.285842112858997
445.6952119530972, 6.2427190070717264
445.6878810837603, 6.1995959012844555
445.6805502144234, 6.1564727954971845
445.67321934508664, 6.1133496897099135
445.66588847574974, 6.0702265839226435
445.61090695572307, 5.746803290518111
445.60357608638617, 5.703680184730841
445.5980779343836, 5.671337855390387
445.5889143477125, 5.617433973156299
446.08558074528617, 4.895121951219512
446.69954105224997, 4.862779621879058
447.0001066950622, 4.80887573964497
446.9927758257253, 4.765752633857699
446.9854449563884, 4.722629528070428
446.9781140870515, 4.679506422283158
446.6628867055656, 4.647164092942704
446.9652850657119, 4.604040987155432
446.9579541963751, 4.560917881368162
446.9506233270382, 4.517794775580891
446.9432924577013, 4.47467166979362
446.9359615883644, 4.4315485640063494
446.9286307190275, 4.3884254582190785
446.9212998496906, 4.3453023524318075
446.91396898035373, 4.3021792466445365
446.90663811101695, 4.2590561408572665
446.89930724168005, 4.215933035069995
446.89197637234315, 4.1728099292827245
446.8855618616734, 4.135077211718862
448.50568398512416, 6.3774787126569485
448.58235266027236, 6.221157454178091
448.16388220229203, 6.188815124837638
448.5456983135879, 6.005541925241737
448.43329165042246, 5.951638043007648
448.42596078108556, 5.908514937220377
448.11073339959967, 5.876172607879925
448.10340253026277, 5.833049502092653
448.4058008904092, 5.789926396305383
448.3984700210723, 5.746803290518111
448.39022279306823, 5.6982897965074315
448.0740790529153, 5.66055707894357
448.37556105439455, 5.61204358493289
448.0594173142415, 5.574310867369028
448.0520864449046, 5.531187761581757
448.0447555755677, 5.488064655794486
448.0374247062308, 5.444941550007215
448.34073942504426, 5.407208832443353
448.022762967557, 5.358695338432673
448.3251613277034, 5.315572232645403
448.31783045836653, 5.272449126858131
448.3114159476968, 5.23471640929427
447.99343949020954, 5.18620291528359
447.98610862087264, 5.143079809496319
448.28850698101905, 5.099956703709048
448.28117611168216, 5.056833597921777
447.96411601286206, 5.013710492134507
448.2655980143413, 4.965196998123827
447.94945427418827, 4.927464280559965
448.2518526343347, 4.884341174772693
448.2454381236648, 4.846608457208832
448.2371908956609, 4.798094963198152
448.23077638499115, 4.7603622456342904
447.9127999275039, 4.71184875162361
447.905469058167, 4.668725645836339
448.2060347009791, 4.614821763602251
447.8908073194932, 4.582479434261797
447.8853091674905, 4.550137104921344
448.8218277252772, 6.41521143022081
448.8071659866034, 6.328965218646268
448.7998351172665, 6.285842112858997
448.77784250925583, 6.1564727954971845
448.77051163991905, 6.1133496897099135
448.76318077058215, 6.0702265839226435
449.3386540135273, 5.811487949199018
449.3313231441904, 5.768364843411747
449.3239922748535, 5.725241737624476
449.3166614055166, 5.682118631837206
449.3093305361798, 5.638995526049934
449.3019996668429, 5.595872420262664
449.294668797506, 5.552749314475392
449.2873379281691, 5.509626208688122
449.2800070588322, 5.466503102900851
449.2726761894953, 5.42337999711358
449.2653453201584, 5.380256891326309
449.25801445082163, 5.337133785539038
449.25068358148474, 5.294010679751767
449.24335271214784, 5.250887573964496
449.23602184281094, 5.207764468177226
449.22869097347404, 5.164641362389954
449.22136010413715, 5.121518256602684
449.21402923480025, 5.078395150815412
449.20669836546347, 5.035272045028142
449.19936749612657, 4.992148939240871
449.1920366267897, 4.9490258334536
449.1847057574528, 4.905902727666329
449.1773748881159, 4.862779621879058
449.170044018779, 4.819656516091787
449.1627131494421, 4.776533410304516
449.1553822801053, 4.733410304517246
449.4559479229174, 4.679506422283158
450.0644100778785, 4.614821763602251
450.0479156218705, 4.517794775580891
450.0405847525336, 4.47467166979362
450.0332538831967, 4.4315485640063494
450.02592301385994, 4.3884254582190785
450.01859214452304, 4.3453023524318075
450.01126127518614, 4.3021792466445365
450.00393040584925, 4.2590561408572665
449.9975158951795, 4.221323423293404
451.3680830082873, 4.3884254582190785
451.25567634512174, 4.33452157598499
451.24834547578484, 4.291398470197719
451.24101460644795, 4.248275364410448
450.92578722496205, 4.215933035069995
451.90079284676733, 4.485452446240438
451.89346197743043, 4.442329340453167
452.19402762024254, 4.3884254582190785
452.18669675090564, 4.3453023524318075
452.17936588156874, 4.3021792466445365
452.17203501223196, 4.2590561408572665
453.1525387860398, 4.560917881368162
453.14520791670293, 4.517794775580891
453.1387934060331, 4.48006205801703
453.44027540751233, 4.4315485640063494
453.43294453817555, 4.3884254582190785
453.7344265396548, 4.339911964208399
454.96692894691796, 4.3021792466445365
454.9586817189139, 4.253665752633857
454.64437069609517, 4.226713811516813
454.9412709042389, 4.151248376389089
454.933940034902, 4.108125270601818
454.9266091655651, 4.065002164814548
454.9192782962282, 4.021879059027276
454.9119474268913, 3.978755953240005
454.9046165575545, 3.9356328474527342
454.8972856882176, 3.8925097416654637
454.89087117754775, 3.854777024101601
455.1941858963613, 3.8170443065377393
455.88878576603076, 4.2590561408572665
455.88145489669387, 4.215933035069995
456.1838532568403, 4.1728099292827245
456.1765223875034, 4.129686823495453
456.7913990531342, 4.102734882378408
457.1093755106215, 4.151248376389089
457.404443001431, 4.065002164814548
457.3971121320941, 4.021879059027276
457.3897812627572, 3.978755953240005
457.3824503934204, 3.9356328474527342
457.3751195240835, 3.8925097416654637
457.3677886547466, 3.8493866358781927
457.3604577854097, 3.8062635300909218
457.3531269160728, 3.763140424303651
457.3457960467359, 3.72001731851638
